side,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,bars_held,gross_return_pct,net_return_pct,exit_reason,signal_score
short,2023-05-02 20:00:00,2023-05-03 02:00:00,28686.13,28347.740714,28911.722857,28347.740714,7,1.1796,1.0996,target,5.9738
short,2023-05-05 04:00:00,2023-05-05 12:00:00,29198.22,28922.46,29382.06,28922.46,9,0.9444,0.8644,target,4.6468
short,2023-05-10 15:00:00,2023-05-10 16:00:00,28089.3,28234.424286,28234.424286,27871.613571,2,-0.5167,-0.5967,stop,5.1187
long,2023-05-12 05:00:00,2023-05-12 05:00:00,26654.19,26431.894286,26431.894286,26987.633571,1,-0.834,-0.914,stop,4.9996
long,2023-05-24 18:00:00,2023-05-25 01:00:00,26285.01,26122.224286,26122.224286,26529.188571,8,-0.6193,-0.6993,stop,5.6508
short,2023-05-28 05:00:00,2023-05-28 11:00:00,27167.98,27270.789286,27270.789286,27013.766071,7,-0.3784,-0.4584,stop,6.6583
short,2023-05-28 12:00:00,2023-05-28 15:00:00,27153.76,27261.317857,27261.317857,26992.423214,4,-0.3961,-0.4761,stop,6.0657
short,2023-05-28 17:00:00,2023-05-28 17:00:00,27252.26,27345.925714,27345.925714,27111.761429,1,-0.3437,-0.4237,stop,5.9959
long,2023-06-05 14:00:00,2023-06-05 15:00:00,26728.63,26613.813571,26613.813571,26900.854643,2,-0.4296,-0.5096,stop,5.0304
short,2023-06-13 08:00:00,2023-06-13 08:00:00,26073.91,26187.032857,26187.032857,25904.225714,1,-0.4339,-0.5139,stop,5.4679
short,2023-06-20 04:00:00,2023-06-20 15:00:00,26896.53,27099.730714,27099.730714,26591.728929,12,-0.7555,-0.8355,stop,5.6254
short,2023-06-21 11:00:00,2023-06-21 12:00:00,28834.92,29063.686429,29063.686429,28491.770357,2,-0.7934,-0.8734,stop,6.1908
short,2023-06-21 13:00:00,2023-06-21 13:00:00,28893.74,29129.426429,29129.426429,28540.210357,1,-0.8157,-0.8957,stop,6.1389
short,2023-07-04 03:00:00,2023-07-04 05:00:00,31259.77,30974.891071,31449.689286,30974.891071,3,0.9113,0.8313,target,4.8135
long,2023-08-01 13:00:00,2023-08-01 15:00:00,28878.57,28758.21,28758.21,29059.11,3,-0.4168,-0.4968,stop,6.0211
long,2023-09-05 04:00:00,2023-09-05 15:00:00,25692.45,25864.032857,25578.061429,25864.032857,12,0.6678,0.5878,target,5.8502
long,2023-09-10 17:00:00,2023-09-10 17:00:00,25791.16,25732.919286,25732.919286,25878.521071,1,-0.2258,-0.3058,stop,6.025
long,2023-09-11 18:00:00,2023-09-11 19:00:00,25223.92,25058.497143,25058.497143,25472.054286,2,-0.6558,-0.7358,stop,5.9084
short,2023-09-12 07:00:00,2023-09-12 10:00:00,25763.74,25942.59,25942.59,25495.465,4,-0.6942,-0.7742,stop,5.6786
short,2023-09-12 17:00:00,2023-09-13 04:00:00,26109.32,25926.36,26376.131429,25709.102857,12,0.7007,0.6207,time,6.0852
short,2023-09-14 19:00:00,2023-09-15 06:00:00,26581.01,26576.02,26739.77,26342.87,12,0.0188,-0.0612,time,5.676
long,2023-09-25 13:00:00,2023-09-25 16:00:00,26103.58,26302.751071,25970.799286,26302.751071,4,0.763,0.683,target,5.961
long,2023-09-26 15:00:00,2023-09-26 15:00:00,26196.4,26126.099286,26126.099286,26301.851071,1,-0.2684,-0.3484,stop,5.9563
short,2023-10-01 12:00:00,2023-10-01 14:00:00,27187.71,27099.008571,27246.844286,27099.008571,3,0.3263,0.2463,target,5.13
long,2023-10-10 17:00:00,2023-10-10 18:00:00,27432.74,27331.532143,27331.532143,27584.551786,2,-0.3689,-0.4489,stop,6.0074
long,2023-10-12 19:00:00,2023-10-13 00:00:00,26658.07,26841.727857,26535.631429,26841.727857,6,0.6889,0.6089,target,5.6737
short,2023-10-15 23:00:00,2023-10-16 01:00:00,27102.2,27195.307857,27195.307857,26962.538214,3,-0.3435,-0.4235,stop,5.4198
short,2023-10-16 03:00:00,2023-10-16 05:00:00,27191.28,27308.552143,27308.552143,27015.371786,3,-0.4313,-0.5113,stop,5.9135
short,2023-10-16 21:00:00,2023-10-17 08:00:00,28407.39,28437.35,28770.835,27862.2225,12,-0.1055,-0.1855,time,5.9833
short,2023-10-17 16:00:00,2023-10-18 03:00:00,28461.72,28514.42,28634.722143,28202.216786,12,-0.1852,-0.2652,time,5.7373
short,2023-10-18 07:00:00,2023-10-18 09:00:00,28667.03,28415.791786,28834.522143,28415.791786,3,0.8764,0.7964,target,4.9431
short,2023-10-19 17:00:00,2023-10-19 19:00:00,28620.01,28758.489286,28758.489286,28412.291071,3,-0.4839,-0.5639,stop,6.15
short,2023-10-19 21:00:00,2023-10-20 02:00:00,28715.39,28887.507143,28887.507143,28457.214286,6,-0.5994,-0.6794,stop,5.8105
short,2023-10-20 12:00:00,2023-10-20 12:00:00,29839.99,29459.718571,30093.504286,29459.718571,1,1.2744,1.1944,target,6.5413
short,2023-10-21 20:00:00,2023-10-21 23:00:00,30145.03,29883.821071,30319.169286,29883.821071,4,0.8665,0.7865,target,5.0375
short,2023-10-22 07:00:00,2023-10-22 07:00:00,30078.5,29801.186429,30263.375714,29801.186429,1,0.922,0.842,target,5.604
short,2023-10-23 07:00:00,2023-10-23 15:00:00,30671.65,30915.307143,30915.307143,30306.164286,9,-0.7944,-0.8744,stop,5.6617
short,2023-10-29 16:00:00,2023-10-29 17:00:00,34449.99,34571.766429,34571.766429,34267.325357,2,-0.3535,-0.4335,stop,6.2449
short,2023-11-01 23:00:00,2023-11-02 00:00:00,35280.29,35645.997857,35645.997857,34731.728214,2,-1.0366,-1.1166,stop,5.1293
long,2023-11-03 11:00:00,2023-11-03 14:00:00,34279.35,34631.389286,34044.657143,34631.389286,4,1.027,0.947,target,5.8829
short,2023-11-08 22:00:00,2023-11-08 22:00:00,35579.89,35794.822857,35794.822857,35257.490714,1,-0.6041,-0.6841,stop,6.0261
short,2023-11-11 00:00:00,2023-11-11 11:00:00,37301.63,36988.52,37581.569286,36881.721071,12,0.8394,0.7594,time,5.5127
short,2023-11-15 17:00:00,2023-11-15 18:00:00,36372.0,36578.557857,36578.557857,36062.163214,2,-0.5679,-0.6479,stop,5.8892
long,2023-11-16 21:00:00,2023-11-17 01:00:00,35955.02,36511.868214,35583.787857,36511.868214,5,1.5487,1.4687,target,6.1684
long,2023-11-27 08:00:00,2023-11-27 10:00:00,37283.2,37096.642143,37096.642143,37563.036786,3,-0.5004,-0.5804,stop,5.7695
short,2023-11-29 10:00:00,2023-11-29 10:00:00,38280.99,37964.386071,38492.059286,37964.386071,1,0.8271,0.7471,target,5.6051
short,2023-12-01 19:00:00,2023-12-02 06:00:00,38703.69,38774.95,38933.154286,38359.493571,12,-0.1841,-0.2641,time,4.8844
short,2023-12-04 23:00:00,2023-12-05 10:00:00,41950.6,41617.89,42342.091429,41363.362857,12,0.7931,0.7131,time,5.8676
short,2023-12-06 15:00:00,2023-12-07 02:00:00,44050.01,43970.99,44394.017143,43533.999286,12,0.1794,0.0994,time,5.876
short,2023-12-21 12:00:00,2023-12-21 12:00:00,43931.6,44175.968571,44175.968571,43565.047143,1,-0.5562,-0.6362,stop,5.5656
short,2023-12-27 23:00:00,2023-12-28 00:00:00,43323.81,43628.899286,43628.899286,42866.176071,2,-0.7042,-0.7842,stop,5.8578
short,2024-02-08 18:00:00,2024-02-08 18:00:00,45042.54,45304.405,45304.405,44649.7425,1,-0.5814,-0.6614,stop,5.9132
short,2024-02-09 19:00:00,2024-02-10 06:00:00,47602.0,47349.99,48060.522143,46914.216786,12,0.5294,0.4494,time,6.5626
short,2024-02-11 00:00:00,2024-02-11 03:00:00,47751.08,48028.997143,48028.997143,47334.204286,4,-0.582,-0.662,stop,5.0563
short,2024-02-25 03:00:00,2024-02-25 06:00:00,51602.06,51793.255714,51793.255714,51315.266429,4,-0.3705,-0.4505,stop,6.0601
short,2024-03-04 14:00:00,2024-03-04 14:00:00,65111.22,65843.255,65843.255,64013.1675,1,-1.1243,-1.2043,stop,6.2769
short,2024-03-07 20:00:00,2024-03-08 07:00:00,67498.03,67223.02,68120.635714,66564.121429,12,0.4074,0.3274,time,5.5977
short,2024-04-07 16:00:00,2024-04-07 16:00:00,69543.73,69855.810714,69855.810714,69075.608929,1,-0.4488,-0.5288,stop,6.0565
short,2024-04-21 04:00:00,2024-04-21 15:00:00,65170.01,65043.69,65617.629286,64498.581071,12,0.1938,0.1138,time,5.861
short,2024-05-05 18:00:00,2024-05-05 20:00:00,64218.0,63649.563214,64596.957857,63649.563214,3,0.8852,0.8052,target,5.0693
long,2024-06-08 14:00:00,2024-06-09 00:00:00,69430.01,69265.310714,69265.310714,69677.058929,11,-0.2372,-0.3172,stop,5.566
long,2024-06-18 19:00:00,2024-06-18 19:00:00,64678.0,64220.037143,64220.037143,65364.944286,1,-0.7081,-0.7881,stop,5.7213
short,2024-06-30 13:00:00,2024-06-30 13:00:00,61496.0,61711.502143,61711.502143,61172.746786,1,-0.3504,-0.4304,stop,5.3725
short,2024-06-30 15:00:00,2024-06-30 17:00:00,61587.11,61827.406429,61827.406429,61226.665357,3,-0.3902,-0.4702,stop,5.048
short,2024-06-30 21:00:00,2024-06-30 22:00:00,61990.0,62279.562143,62279.562143,61555.656786,2,-0.4671,-0.5471,stop,6.3507
long,2024-07-04 14:00:00,2024-07-04 19:00:00,57420.02,58528.449286,56681.067143,58528.449286,6,1.9304,1.8504,target,6.4702
long,2024-07-04 15:00:00,2024-07-04 19:00:00,57450.25,58603.458571,56681.444286,58603.458571,5,2.0073,1.9273,target,6.0499
long,2024-07-05 01:00:00,2024-07-05 02:00:00,57375.99,56743.764286,56743.764286,58324.328571,2,-1.1019,-1.1819,stop,5.1491
short,2024-07-06 22:00:00,2024-07-06 23:00:00,57868.01,58245.454286,58245.454286,57301.843571,2,-0.6523,-0.7323,stop,5.683
short,2024-07-08 10:00:00,2024-07-08 14:00:00,57512.13,56324.607857,58303.811429,56324.607857,5,2.0648,1.9848,target,5.6119
short,2024-07-15 20:00:00,2024-07-15 22:00:00,63342.0,63816.491429,63816.491429,62630.262857,3,-0.7491,-0.8291,stop,6.1259
short,2024-07-27 08:00:00,2024-07-27 12:00:00,68036.68,68350.918571,68350.918571,67565.322143,5,-0.4619,-0.5419,stop,5.7202
long,2024-07-30 20:00:00,2024-07-30 20:00:00,65931.03,65471.842857,65471.842857,66619.810714,1,-0.6965,-0.7765,stop,5.7213
long,2024-08-03 22:00:00,2024-08-04 08:00:00,60648.0,60115.140714,60115.140714,61447.288929,11,-0.8786,-0.9586,stop,6.0035
long,2024-08-12 08:00:00,2024-08-12 11:00:00,58674.62,59645.853929,58027.130714,59645.853929,4,1.6553,1.5753,target,6.1871
long,2024-08-27 04:00:00,2024-08-27 10:00:00,62970.0,62499.532143,62499.532143,63675.701786,7,-0.7471,-0.8271,stop,5.6655
long,2024-08-28 17:00:00,2024-08-29 04:00:00,59198.01,59197.96,58565.132143,60147.326786,12,-0.0001,-0.0801,time,6.0241
long,2024-09-02 03:00:00,2024-09-02 08:00:00,57509.01,58296.492857,56984.021429,58296.492857,6,1.3693,1.2893,target,5.3633
short,2024-09-03 03:00:00,2024-09-03 08:00:00,59311.01,58738.149286,59692.917143,58738.149286,6,0.9659,0.8859,target,6.0505
long,2024-09-05 22:00:00,2024-09-06 07:00:00,56150.59,55678.247143,55678.247143,56859.104286,10,-0.8412,-0.9212,stop,5.5436
short,2024-09-09 10:00:00,2024-09-09 13:00:00,55152.0,55568.759286,55568.759286,54526.861071,4,-0.7557,-0.8357,stop,5.6238
short,2024-09-10 13:00:00,2024-09-10 13:00:00,57203.2,56711.250357,57531.166429,56711.250357,1,0.86,0.78,target,5.651
short,2024-09-12 03:00:00,2024-09-12 14:00:00,57946.29,58555.369286,58555.369286,57032.671071,12,-1.0511,-1.1311,stop,5.423
short,2024-09-19 15:00:00,2024-09-19 16:00:00,62935.84,63383.510714,63383.510714,62264.333929,2,-0.7113,-0.7913,stop,6.3949
long,2024-10-01 01:00:00,2024-10-01 12:00:00,63532.0,63668.21,63110.341429,64164.487857,12,0.2144,0.1344,time,5.2266
short,2024-10-06 20:00:00,2024-10-06 21:00:00,62631.38,62304.1475,62849.535,62304.1475,2,0.5225,0.4425,target,5.7748
short,2024-10-12 12:00:00,2024-10-12 14:00:00,62936.91,63189.46,63189.46,62558.085,3,-0.4013,-0.4813,stop,5.8477
short,2024-10-12 17:00:00,2024-10-12 22:00:00,63064.06,63291.195714,63291.195714,62723.356429,6,-0.3602,-0.4402,stop,5.6851
short,2024-10-13 00:00:00,2024-10-13 01:00:00,63206.23,62835.993571,63453.054286,62835.993571,2,0.5858,0.5058,target,4.6921
long,2024-10-22 14:00:00,2024-10-22 14:00:00,66998.21,67610.21,66590.21,67610.21,1,0.9135,0.8335,target,5.9779
long,2024-10-23 19:00:00,2024-10-23 23:00:00,66057.78,66703.986429,65626.975714,66703.986429,5,0.9782,0.8982,target,5.5031
short,2024-10-24 16:00:00,2024-10-24 19:00:00,67701.21,68031.251429,68031.251429,67206.147857,4,-0.4875,-0.5675,stop,5.7918
short,2024-10-24 23:00:00,2024-10-25 07:00:00,68183.78,67563.871786,68597.052143,67563.871786,9,0.9092,0.8292,target,4.853
short,2024-10-25 15:00:00,2024-10-25 15:00:00,68311.3,67763.509643,68676.493571,67763.509643,1,0.8019,0.7219,target,6.1263
long,2024-11-01 03:00:00,2024-11-01 13:00:00,69579.89,70550.976071,68932.499286,70550.976071,11,1.3956,1.3156,target,6.3104
short,2024-11-12 20:00:00,2024-11-13 04:00:00,88704.28,86409.488929,90234.140714,86409.488929,9,2.587,2.507,target,5.6925
short,2024-11-21 20:00:00,2024-11-21 20:00:00,97829.84,98686.635714,98686.635714,96544.646429,1,-0.8758,-0.9558,stop,5.4306
long,2024-12-19 03:00:00,2024-12-19 10:00:00,100534.56,102410.037857,99284.241429,102410.037857,8,1.8655,1.7855,target,5.2908
long,2024-12-19 17:00:00,2024-12-19 17:00:00,100716.3,99901.588571,99901.588571,101938.367143,1,-0.8089,-0.8889,stop,5.7068
long,2024-12-23 03:00:00,2024-12-23 04:00:00,94723.96,96216.7975,93728.735,96216.7975,2,1.576,1.496,target,5.8938
long,2024-12-23 21:00:00,2024-12-23 22:00:00,93186.34,94665.493214,92200.237857,94665.493214,2,1.5873,1.5073,target,5.7876
long,2025-01-08 16:00:00,2025-01-08 16:00:00,95493.77,94690.297143,94690.297143,96698.979286,1,-0.8414,-0.9214,stop,6.1043
long,2025-01-13 15:00:00,2025-01-13 20:00:00,91833.03,93348.648214,90822.617857,93348.648214,6,1.6504,1.5704,target,6.16
long,2025-02-25 17:00:00,2025-02-26 04:00:00,87459.99,88693.95,86116.729286,89474.881071,12,1.4109,1.3309,time,6.3474
long,2025-03-04 15:00:00,2025-03-04 15:00:00,83201.4,81673.835143,81673.835143,85110.856071,1,-1.836,-1.916,stop,5.7158
long,2025-03-04 17:00:00,2025-03-04 17:00:00,83555.5,85270.251786,82183.698571,85270.251786,1,2.0522,1.9722,target,5.0669
long,2025-03-10 01:00:00,2025-03-10 09:00:00,81292.01,82908.802143,79998.576286,82908.802143,9,1.9889,1.9089,target,5.2902
long,2025-03-29 18:00:00,2025-03-30 01:00:00,82332.62,83064.575,81747.056,83064.575,8,0.889,0.809,target,6.3734
long,2025-03-30 18:00:00,2025-03-30 22:00:00,82415.54,81941.424286,81941.424286,83008.184643,5,-0.5753,-0.6553,stop,5.1326
short,2025-04-01 08:00:00,2025-04-01 08:00:00,83445.5,84016.405143,84016.405143,82731.868571,1,-0.6842,-0.7642,stop,5.5326
long,2025-04-09 01:00:00,2025-04-09 01:00:00,76522.07,75431.360857,75431.360857,77885.456429,1,-1.4254,-1.5054,stop,5.5012
short,2025-04-11 22:00:00,2025-04-12 09:00:00,83674.01,83550.0,84791.404571,82277.266786,12,0.1482,0.0682,time,5.5746
short,2025-04-13 02:00:00,2025-04-13 08:00:00,85259.76,84323.967857,86008.393714,84323.967857,7,1.0976,1.0176,target,6.1652
short,2025-04-22 03:00:00,2025-04-22 12:00:00,88169.21,89083.667429,89083.667429,87026.138214,10,-1.0372,-1.1172,stop,4.7331
short,2025-05-10 09:00:00,2025-05-10 15:00:00,103634.93,103106.358929,104057.786857,103106.358929,7,0.51,0.43,target,5.7338
short,2025-05-11 13:00:00,2025-05-11 22:00:00,104601.89,103663.800714,105352.361429,103663.800714,10,0.8968,0.8168,target,5.6872
short,2025-05-22 02:00:00,2025-05-22 03:00:00,109920.69,111557.548286,111557.548286,107874.617143,2,-1.4891,-1.5691,stop,5.7421
short,2025-05-23 01:00:00,2025-05-23 04:00:00,111613.58,110593.065714,112429.991429,110593.065714,4,0.9143,0.8343,target,4.5831
long,2025-05-24 01:00:00,2025-05-24 10:00:00,107366.68,108931.550714,106114.783429,108931.550714,10,1.4575,1.3775,target,5.8075
long,2025-05-31 00:00:00,2025-05-31 02:00:00,103985.47,103159.508286,103159.508286,105017.922143,3,-0.7943,-0.8743,stop,5.7916
short,2025-06-08 18:00:00,2025-06-08 21:00:00,106082.95,106444.796286,106444.796286,105630.642143,4,-0.3411,-0.4211,stop,5.2782
long,2025-06-12 09:00:00,2025-06-12 11:00:00,107731.67,107139.127143,107139.127143,108472.348571,3,-0.55,-0.63,stop,5.6695
long,2025-06-12 14:00:00,2025-06-12 15:00:00,107070.8,107762.465,106517.468,107762.465,2,0.646,0.566,target,6.2125
short,2025-06-16 16:00:00,2025-06-16 17:00:00,107424.96,107972.818286,107972.818286,106740.137143,2,-0.51,-0.59,stop,5.6092
long,2025-06-17 18:00:00,2025-06-17 19:00:00,103814.0,104691.997143,103111.602286,104691.997143,2,0.8457,0.7657,target,5.9239
long,2025-06-22 00:00:00,2025-06-22 00:00:00,102120.02,102987.163571,101426.305143,102987.163571,1,0.8491,0.7691,target,6.1258
short,2025-06-25 02:00:00,2025-06-25 10:00:00,106387.42,107063.074,107063.074,105542.8525,9,-0.6351,-0.7151,stop,5.8346
short,2025-06-25 10:00:00,2025-06-25 10:00:00,106628.05,107143.579429,107143.579429,105983.638214,1,-0.4835,-0.5635,stop,5.956
short,2025-06-26 04:00:00,2025-06-26 12:00:00,107853.79,107055.930357,108492.077714,107055.930357,9,0.7398,0.6598,target,5.6808
short,2025-06-26 09:00:00,2025-06-26 11:00:00,107753.07,107125.98,108254.742,107125.98,3,0.582,0.502,target,5.5132
long,2025-07-01 12:00:00,2025-07-01 14:00:00,106605.79,106224.994857,106224.994857,107081.783929,3,-0.3572,-0.4372,stop_and_target_same_bar,5.1267
long,2025-07-07 19:00:00,2025-07-08 02:00:00,108024.53,107542.798571,107542.798571,108626.694286,8,-0.4459,-0.5259,stop,5.7342
long,2025-07-08 03:00:00,2025-07-08 07:00:00,107766.2,108440.639643,107226.648286,108440.639643,5,0.6258,0.5458,target,6.0482
short,2025-07-10 20:00:00,2025-07-10 21:00:00,113301.8,113936.253714,113936.253714,112508.732857,2,-0.56,-0.64,stop,6.2624
short,2025-07-13 17:00:00,2025-07-13 18:00:00,118528.0,118982.475143,118982.475143,117959.906071,2,-0.3834,-0.4634,stop,5.8814
short,2025-07-13 20:00:00,2025-07-13 22:00:00,118961.09,118297.103214,119492.279429,118297.103214,3,0.5582,0.4782,target,6.1786
short,2025-07-14 01:00:00,2025-07-14 02:00:00,119061.4,119765.191429,119765.191429,118181.660714,2,-0.5911,-0.6711,stop,5.8254
long,2025-07-18 21:00:00,2025-07-19 08:00:00,117404.99,118101.82,116447.088286,118602.367143,12,0.5935,0.5135,time,5.7932
short,2025-07-20 17:00:00,2025-07-20 17:00:00,118557.77,118072.416071,118946.053143,118072.416071,1,0.4094,0.3294,target,5.479
short,2025-07-26 15:00:00,2025-07-27 02:00:00,118064.99,118309.99,118400.503143,117645.598571,12,-0.2075,-0.2875,time,5.0703
short,2025-07-27 07:00:00,2025-07-27 09:00:00,118263.4,117944.585714,118518.451429,117944.585714,3,0.2696,0.1896,target,5.5574
short,2025-07-27 19:00:00,2025-07-27 22:00:00,119021.33,119395.663143,119395.663143,118553.413571,4,-0.3145,-0.3945,stop,4.9098
long,2025-07-28 19:00:00,2025-07-29 03:00:00,117776.56,118486.458571,117208.641143,118486.458571,9,0.6028,0.5228,target,5.8073
short,2025-08-03 23:00:00,2025-08-04 00:00:00,114324.84,114723.086571,114723.086571,113827.031786,2,-0.3483,-0.4283,stop,5.1895
short,2025-08-06 19:00:00,2025-08-07 02:00:00,115423.23,114558.025714,116115.393429,114558.025714,8,0.7496,0.6696,target,5.8026
short,2025-08-11 01:00:00,2025-08-11 01:00:00,119126.35,119648.198286,119648.198286,118474.039643,1,-0.4381,-0.5181,stop,5.2201
long,2025-08-12 12:00:00,2025-08-12 12:00:00,118522.22,119159.221786,118012.618571,119159.221786,1,0.5375,0.4575,target,5.411
long,2025-08-14 15:00:00,2025-08-14 16:00:00,118799.02,117679.730286,117679.730286,120198.132143,2,-0.9422,-1.0222,stop,5.2599
long,2025-08-15 18:00:00,2025-08-15 19:00:00,117586.92,116929.989429,116929.989429,118408.083214,2,-0.5587,-0.6387,stop,5.4844
long,2025-08-18 06:00:00,2025-08-18 06:00:00,115687.99,115024.348857,115024.348857,116517.541429,1,-0.5736,-0.6536,stop,6.232
long,2025-08-19 20:00:00,2025-08-20 07:00:00,113132.49,113490.13,112436.742857,114002.173929,12,0.3161,0.2361,time,6.1289
short,2025-08-22 19:00:00,2025-08-23 02:00:00,116805.27,115508.803929,117842.442857,115508.803929,8,1.1099,1.0299,target,5.9144
long,2025-08-24 22:00:00,2025-08-25 06:00:00,112988.4,112102.736571,112102.736571,114095.479286,9,-0.7839,-0.8639,stop,5.8624
short,2025-08-27 00:00:00,2025-08-27 07:00:00,111763.22,110712.445357,112603.839714,110712.445357,8,0.9402,0.8602,target,5.6387
short,2025-08-28 08:00:00,2025-08-28 19:00:00,113114.11,112105.983571,113920.611143,112105.983571,12,0.8912,0.8112,target,5.3672
short,2025-09-01 10:00:00,2025-09-01 10:00:00,109524.13,108649.091071,110224.161143,108649.091071,1,0.7989,0.7189,target,5.6699
short,2025-09-08 14:00:00,2025-09-08 14:00:00,111906.56,112308.626429,112308.626429,111102.427143,1,-0.3593,-0.4393,stop,6.1435
long,2025-09-26 12:00:00,2025-09-26 18:00:00,109133.5,110185.817143,108607.341429,110185.817143,7,0.9642,0.8842,target,4.8894
short,2025-10-02 01:00:00,2025-10-02 03:00:00,118428.46,119055.045714,119055.045714,117175.288571,3,-0.5291,-0.6091,stop,6.5243
short,2025-10-02 04:00:00,2025-10-02 12:00:00,118733.99,119339.365714,119339.365714,117523.238571,9,-0.5099,-0.5899,stop,6.0234
long,2025-10-11 22:00:00,2025-10-12 00:00:00,110893.55,110108.113571,110108.113571,112464.422857,3,-0.7083,-0.7883,stop,4.7866
long,2025-10-12 03:00:00,2025-10-12 04:00:00,110119.02,111731.652857,109312.703571,111731.652857,2,1.4644,1.3844,target,5.7978
long,2025-10-14 14:00:00,2025-10-14 15:00:00,111014.38,112824.06,110109.54,112824.06,2,1.6301,1.5501,target,6.3296
long,2025-10-15 18:00:00,2025-10-16 05:00:00,111186.77,110951.14,110355.182857,112849.944286,12,-0.2119,-0.2919,time,5.1187
long,2025-10-21 08:00:00,2025-10-21 12:00:00,108086.38,109382.298571,107438.420714,109382.298571,5,1.199,1.119,target,5.2629
short,2025-10-27 00:00:00,2025-10-27 00:00:00,114559.41,115145.885,115145.885,113386.46,1,-0.5119,-0.5919,stop,6.2597
long,2025-11-03 09:00:00,2025-11-03 10:00:00,107586.98,106916.829286,106916.829286,108927.281429,2,-0.6229,-0.7029,stop,6.4144
long,2025-11-04 00:00:00,2025-11-04 05:00:00,106583.05,105534.229286,105534.229286,108680.691429,6,-0.984,-1.064,stop,5.437
long,2025-11-05 02:00:00,2025-11-05 13:00:00,100761.62,102985.91,99335.007857,103614.844286,12,2.2075,2.1275,time,5.9699
long,2025-11-06 22:00:00,2025-11-07 09:00:00,101117.17,101013.66,100106.782143,103137.945714,12,-0.1024,-0.1824,time,5.4533
short,2025-11-10 00:00:00,2025-11-10 00:00:00,104722.95,105470.398571,105470.398571,103228.052857,1,-0.7137,-0.7937,stop,6.3737
long,2025-11-14 07:00:00,2025-11-14 11:00:00,97569.13,96384.312857,96384.312857,99938.764286,5,-1.2143,-1.2943,stop,6.1321
long,2025-11-17 23:00:00,2025-11-18 02:00:00,92247.64,91179.665,91179.665,94383.59,4,-1.1577,-1.2377,stop,5.7628
long,2025-11-21 13:00:00,2025-11-22 00:00:00,83285.34,84739.93,81864.873571,86126.272857,12,1.7465,1.6665,time,6.0306
long,2025-12-08 17:00:00,2025-12-08 21:00:00,89978.47,91157.584286,89388.912857,91157.584286,5,1.3104,1.2304,target,5.7525
long,2025-12-31 21:00:00,2026-01-01 08:00:00,87662.01,87770.9,87251.220714,88483.588571,12,0.1242,0.0442,time,5.7939
short,2026-01-02 14:00:00,2026-01-02 14:00:00,89348.67,89699.243571,89699.243571,88647.522857,1,-0.3924,-0.4724,stop_and_target_same_bar,5.7773
short,2026-01-02 16:00:00,2026-01-02 16:00:00,89418.1,89919.812857,89919.812857,88414.674286,1,-0.5611,-0.6411,stop,6.0018
short,2026-01-04 07:00:00,2026-01-04 10:00:00,91237.54,91570.333571,91570.333571,90571.952857,4,-0.3648,-0.4448,stop,5.632
short,2026-01-05 21:00:00,2026-01-06 08:00:00,94178.0,93240.17,94763.444286,93007.111429,12,0.9958,0.9158,time,6.0982
long,2026-01-08 15:00:00,2026-01-08 17:00:00,90024.0,91215.208571,89428.395714,91215.208571,3,1.3232,1.2432,target,6.1236
short,2026-01-14 19:00:00,2026-01-14 19:00:00,96806.54,97450.154286,97450.154286,95519.311429,1,-0.6648,-0.7448,stop,5.0488
long,2026-01-20 00:00:00,2026-01-20 03:00:00,92630.99,92309.867857,92309.867857,93273.234286,4,-0.3467,-0.4267,stop,6.1764
long,2026-01-20 01:00:00,2026-01-20 02:00:00,92717.9,92374.031429,92374.031429,93405.637143,2,-0.3709,-0.4509,stop,5.6335
long,2026-01-20 16:00:00,2026-01-20 16:00:00,90684.95,90151.306429,90151.306429,91752.237143,1,-0.5885,-0.6685,stop,6.5167
long,2026-01-26 00:00:00,2026-01-26 01:00:00,86670.36,87792.682857,86109.198571,87792.682857,2,1.2949,1.2149,target,6.5038
short,2026-01-28 13:00:00,2026-01-28 13:00:00,89998.69,90396.106429,90396.106429,89203.857143,1,-0.4416,-0.5216,stop,5.2155
long,2026-01-31 22:00:00,2026-02-01 09:00:00,78292.0,79034.45,77072.433571,80731.132857,12,0.9483,0.8683,time,6.3327
long,2026-02-05 14:00:00,2026-02-05 15:00:00,69688.94,68725.187857,68725.187857,71616.444286,2,-1.3829,-1.4629,stop,6.0663
long,2026-02-06 01:00:00,2026-02-06 12:00:00,63509.4,66557.93,61552.31,67423.58,12,4.8001,4.7201,time,6.5943
short,2026-02-08 16:00:00,2026-02-08 23:00:00,71188.99,71779.47,71779.47,70008.03,8,-0.8295,-0.9095,stop_and_target_same_bar,5.8146
short,2026-02-20 08:00:00,2026-02-20 09:00:00,67825.91,68198.366429,68198.366429,67080.997143,2,-0.5491,-0.6291,stop,5.6997
short,2026-02-21 20:00:00,2026-02-21 22:00:00,68543.51,68025.924286,68802.302857,68025.924286,3,0.7551,0.6751,target,5.5237
long,2026-02-23 21:00:00,2026-02-24 01:00:00,64473.14,63864.559286,63864.559286,65690.301429,5,-0.9439,-1.0239,stop,5.9039
short,2026-02-25 22:00:00,2026-02-26 09:00:00,68919.72,68589.41,69658.361429,67442.437143,12,0.4793,0.3993,time,6.329
long,2026-02-27 18:00:00,2026-02-27 22:00:00,65703.18,65128.505,65128.505,66852.53,5,-0.8747,-0.9547,stop,5.5155
