timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote
2020-03-21 20:00:00,6216.11000000,6369.33000000,6180.00000000,6325.25000000,5515.34538800,2020-03-21 20:59:59,34670511.40048053,38043,2973.65727100,18692482.95777372
2020-03-21 21:00:00,6325.25000000,6456.98000000,6130.00000000,6179.43000000,10628.90009600,2020-03-21 21:59:59,67016378.21103918,72556,5382.70885000,33974452.49676617
2020-03-21 22:00:00,6179.30000000,6240.00000000,6080.00000000,6153.94000000,5423.19433400,2020-03-21 22:59:59,33425793.23956025,41962,2397.27047500,14782129.92428537
2020-03-21 23:00:00,6151.83000000,6216.48000000,6137.24000000,6186.98000000,2684.85505400,2020-03-21 23:59:59,16573031.55426247,22404,1204.67616500,7439203.32778306
2020-03-22 00:00:00,6187.04000000,6203.81000000,6104.00000000,6191.20000000,2984.09029000,2020-03-22 00:59:59,18359334.95589587,26031,1498.99120200,9223627.23462213
2020-03-22 01:00:00,6190.03000000,6288.99000000,6169.26000000,6255.00000000,4013.06320900,2020-03-22 01:59:59,25016982.28358515,33646,2018.54827000,12583257.45785282
2020-03-22 02:00:00,6254.96000000,6333.36000000,6252.02000000,6264.55000000,3621.32246500,2020-03-22 02:59:59,22772794.15038154,29070,1901.77165100,11958043.42620109
2020-03-22 03:00:00,6264.54000000,6363.76000000,6238.58000000,6351.93000000,2617.79560900,2020-03-22 03:59:59,16512258.51743149,26986,1551.55519400,9792405.56748963
2020-03-22 04:00:00,6351.77000000,6380.00000000,6274.92000000,6296.11000000,2490.42647500,2020-03-22 04:59:59,15749905.30752410,25641,1253.21345100,7927340.29769271
2020-03-22 05:00:00,6295.77000000,6393.00000000,6295.00000000,6358.88000000,2319.25195100,2020-03-22 05:59:59,14739569.91939540,22349,1324.81029600,8421566.21135947
2020-03-22 06:00:00,6357.54000000,6407.87000000,6287.80000000,6305.86000000,3518.62628900,2020-03-22 06:59:59,22342603.33869296,30093,1759.22966900,11175915.62740691
2020-03-22 07:00:00,6305.86000000,6330.00000000,6264.24000000,6289.34000000,2112.83365700,2020-03-22 07:59:59,13318078.65622698,20672,977.88461800,6163245.13561660
2020-03-22 08:00:00,6289.34000000,6317.74000000,6201.21000000,6241.11000000,3058.65648500,2020-03-22 08:59:59,19147562.86547668,31721,1373.97805600,8601091.20667788
2020-03-22 09:00:00,6240.26000000,6316.00000000,6206.71000000,6306.31000000,2885.76033200,2020-03-22 09:59:59,18074973.19682787,25522,1433.83707100,8987379.73829788
2020-03-22 10:00:00,6306.31000000,6309.92000000,6172.52000000,6254.50000000,4665.88191100,2020-03-22 10:59:59,29174901.64143801,40824,2220.57594200,13889383.20428489
2020-03-22 11:00:00,6256.01000000,6275.00000000,6126.15000000,6153.57000000,3767.65337900,2020-03-22 11:59:59,23375373.30401317,38137,1590.77494100,9872565.33179762
2020-03-22 12:00:00,6153.77000000,6156.53000000,5915.00000000,6018.05000000,13670.76462400,2020-03-22 12:59:59,82388281.29733802,101553,5610.80905500,33814914.64009663
2020-03-22 13:00:00,6018.05000000,6146.20000000,5966.66000000,6064.27000000,5453.79590900,2020-03-22 13:59:59,33069463.21382600,45610,2603.26807400,15793327.32504241
2020-03-22 14:00:00,6064.13000000,6080.72000000,5977.62000000,6064.45000000,3834.49686800,2020-03-22 14:59:59,23129632.08294489,33894,1798.90211700,10853955.77346013
2020-03-22 15:00:00,6066.38000000,6099.63000000,5935.00000000,6076.14000000,5417.59115400,2020-03-22 15:59:59,32632384.67073478,42391,2710.50837800,16332195.49541772
2020-03-22 16:00:00,6076.14000000,6139.00000000,6009.01000000,6039.94000000,4705.81873800,2020-03-22 16:59:59,28531430.60917396,35338,2295.39104500,13920327.07353763
2020-03-22 17:00:00,6040.26000000,6089.91000000,5956.00000000,6016.75000000,5131.24359900,2020-03-22 17:59:59,30842256.97370787,40131,2666.64820400,16031431.39939685
2020-03-22 18:00:00,6016.66000000,6033.43000000,5863.00000000,5990.12000000,7888.18285600,2020-03-22 18:59:59,46977594.30824782,54343,3531.85824400,21049649.77242172
2020-03-22 19:00:00,5990.59000000,5991.58000000,5895.22000000,5911.03000000,4416.17680500,2020-03-22 19:59:59,26220149.73819606,33068,2050.98259100,12177809.86727639
2020-03-22 20:00:00,5911.11000000,5950.00000000,5769.24000000,5922.90000000,8748.86902900,2020-03-22 20:59:59,51213061.08052114,58195,4111.16147300,24078833.10618934
2020-03-22 21:00:00,5920.17000000,6145.00000000,5919.00000000,6050.56000000,7586.66682200,2020-03-22 21:59:59,45759057.76452975,52383,4132.68842600,24919986.43560381
2020-03-22 22:00:00,6050.36000000,6051.97000000,5835.00000000,5871.86000000,6430.29376300,2020-03-22 22:59:59,38191663.33928540,50829,2984.35237700,17728976.09429919
2020-03-22 23:00:00,5871.04000000,5905.00000000,5734.01000000,5816.19000000,7776.72830800,2020-03-22 23:59:59,45356340.29466654,53832,3788.15800400,22114648.93891666
2020-03-23 00:00:00,5816.05000000,5947.07000000,5688.00000000,5903.84000000,11092.84006100,2020-03-23 00:59:59,65038799.66223535,71958,5233.62971600,30708119.37437232
2020-03-23 01:00:00,5904.41000000,5930.00000000,5841.82000000,5871.48000000,4075.12745500,2020-03-23 01:59:59,23998200.40086479,30654,2005.44749300,11811424.07825333
2020-03-23 02:00:00,5871.48000000,5905.67000000,5826.02000000,5897.53000000,2917.71101400,2020-03-23 02:59:59,17109953.34117479,23291,1431.96491700,8397802.12799977
2020-03-23 03:00:00,5897.59000000,5990.00000000,5881.61000000,5955.36000000,3975.93570600,2020-03-23 03:59:59,23623964.77252201,29004,2207.34213600,13119134.83300115
2020-03-23 04:00:00,5955.21000000,5993.24000000,5870.39000000,5901.94000000,3155.80218300,2020-03-23 04:59:59,18696383.77817851,25922,1513.03183600,8967800.06735194
2020-03-23 05:00:00,5901.05000000,5934.12000000,5855.73000000,5875.37000000,2332.08652400,2020-03-23 05:59:59,13737983.10887399,20265,1102.29043700,6491412.70187636
2020-03-23 06:00:00,5875.37000000,5939.89000000,5871.22000000,5913.00000000,2600.24816200,2020-03-23 06:59:59,15358611.65306295,21238,1318.57648700,7787686.31334184
2020-03-23 07:00:00,5914.50000000,5922.55000000,5845.00000000,5855.59000000,3060.63809100,2020-03-23 07:59:59,17999448.16852421,23377,1418.82040300,8345247.74615728
2020-03-23 08:00:00,5855.00000000,5890.79000000,5754.00000000,5768.00000000,4829.93099200,2020-03-23 08:59:59,28107339.62387936,35892,2186.35350900,12726229.15171468
2020-03-23 09:00:00,5767.95000000,5834.17000000,5728.99000000,5790.81000000,5030.04560600,2020-03-23 09:59:59,29096771.75800742,36267,2564.14498000,14837979.30669990
2020-03-23 10:00:00,5791.13000000,5870.00000000,5783.00000000,5863.53000000,3360.13282600,2020-03-23 10:59:59,19579871.61698970,26367,1769.00114100,10310128.98006580
2020-03-23 11:00:00,5863.53000000,5930.00000000,5810.72000000,5843.29000000,4507.01682000,2020-03-23 11:59:59,26467031.08571100,31973,2409.09081300,14148810.70026791
2020-03-23 12:00:00,5842.14000000,6370.94000000,5841.73000000,6323.91000000,26462.78327800,2020-03-23 12:59:59,164221999.70686960,144376,15028.57114000,93259166.00530647
2020-03-23 13:00:00,6324.00000000,6600.00000000,6135.00000000,6287.11000000,27505.55593300,2020-03-23 13:59:59,174433543.32646539,156448,13421.37549400,85107913.62935430
2020-03-23 14:00:00,6287.11000000,6328.56000000,6190.97000000,6223.56000000,8801.01184700,2020-03-23 14:59:59,55037976.50928759,58584,4330.73385500,27091801.49025025
2020-03-23 15:00:00,6224.64000000,6259.51000000,6156.87000000,6231.74000000,5514.29335700,2020-03-23 15:59:59,34252186.09371887,41262,2726.23435500,16934642.24924746
2020-03-23 16:00:00,6230.41000000,6379.00000000,6225.36000000,6379.00000000,8546.97160000,2020-03-23 16:59:59,53790684.38971445,57927,4644.34870400,29238659.61441529
2020-03-23 17:00:00,6377.04000000,6379.00000000,6254.97000000,6276.85000000,5819.93754500,2020-03-23 17:59:59,36741080.10145376,41448,2797.79036100,17668493.96741718
2020-03-23 18:00:00,6276.78000000,6323.46000000,6231.21000000,6258.41000000,4682.95864400,2020-03-23 18:59:59,29403911.33093511,35324,2298.25384500,14435187.26681697
2020-03-23 19:00:00,6259.95000000,6310.00000000,6237.08000000,6266.28000000,3079.84786900,2020-03-23 19:59:59,19309892.79509760,23021,1553.05748300,9738687.46053581
2020-03-23 20:00:00,6266.27000000,6455.00000000,6260.50000000,6392.01000000,6698.76149700,2020-03-23 20:59:59,42583309.74269279,44311,3689.70130500,23461853.77182096
2020-03-23 21:00:00,6392.20000000,6499.00000000,6336.88000000,6444.06000000,5929.81668100,2020-03-23 21:59:59,38119103.06534233,44226,3119.45930300,20060525.07640016
2020-03-23 22:00:00,6444.97000000,6470.99000000,6352.54000000,6446.48000000,4485.12075900,2020-03-23 22:59:59,28718622.98858830,34622,2197.81204900,14078107.55205754
2020-03-23 23:00:00,6444.80000000,6509.03000000,6405.73000000,6467.31000000,6209.64133500,2020-03-23 23:59:59,40099003.05419646,41649,3168.97996600,20470639.67116289
2020-03-24 00:00:00,6465.25000000,6666.00000000,6464.00000000,6576.56000000,12566.04739300,2020-03-24 00:59:59,82579193.87794940,74465,6682.11107700,43921779.56316514
2020-03-24 01:00:00,6575.33000000,6646.00000000,6497.03000000,6540.03000000,5971.86307700,2020-03-24 01:59:59,39220868.47664807,40196,2698.12456400,17722030.83199923
2020-03-24 02:00:00,6541.62000000,6613.43000000,6520.00000000,6605.03000000,4558.10511700,2020-03-24 02:59:59,29946360.35261554,33884,2088.25365600,13722643.51317795
2020-03-24 03:00:00,6605.03000000,6632.00000000,6513.00000000,6522.52000000,4726.66532600,2020-03-24 03:59:59,31044864.01810004,31370,2287.24279600,15024297.47243143
2020-03-24 04:00:00,6522.51000000,6548.10000000,6371.33000000,6425.74000000,6954.64978000,2020-03-24 04:59:59,44823805.77582345,41233,3216.91893600,20736410.33772979
2020-03-24 05:00:00,6426.89000000,6504.87000000,6396.91000000,6476.63000000,3937.24328300,2020-03-24 05:59:59,25425369.63828165,24713,1913.90973900,12360549.89334413
2020-03-24 06:00:00,6475.11000000,6585.06000000,6451.29000000,6560.29000000,4006.36192400,2020-03-24 06:59:59,26144730.98719050,27220,2019.38045300,13178718.49805775
2020-03-24 07:00:00,6561.26000000,6618.00000000,6514.07000000,6566.06000000,4181.76958500,2020-03-24 07:59:59,27469889.68817884,29620,2017.90763200,13261872.25290656
2020-03-24 08:00:00,6563.82000000,6833.00000000,6563.58000000,6715.72000000,14168.67098100,2020-03-24 08:59:59,95131712.18059699,83943,7776.74955400,52219228.18852304
2020-03-24 09:00:00,6712.09000000,6803.00000000,6662.42000000,6766.55000000,7261.76017800,2020-03-24 09:59:59,48892903.84442426,46732,3308.87364800,22288576.47533040
2020-03-24 10:00:00,6766.62000000,6806.41000000,6663.63000000,6716.16000000,7097.67812900,2020-03-24 10:59:59,47707667.43932638,52982,3426.72640800,23038402.17835941
2020-03-24 11:00:00,6717.68000000,6755.00000000,6624.05000000,6731.00000000,6182.76640700,2020-03-24 11:59:59,41325244.53840022,39965,2878.51943100,19244744.49411287
2020-03-24 12:00:00,6733.16000000,6740.00000000,6543.00000000,6661.58000000,8475.82939100,2020-03-24 12:59:59,56101431.08143810,55058,3748.38925600,24811971.39242326
2020-03-24 13:00:00,6660.79000000,6765.00000000,6630.72000000,6690.53000000,8539.04914000,2020-03-24 13:59:59,57239868.76441064,57279,4233.05171800,28387122.46683533
2020-03-24 14:00:00,6690.53000000,6728.15000000,6600.00000000,6622.21000000,5735.09440100,2020-03-24 14:59:59,38254104.32060955,43320,2615.24677900,17450174.28605428
2020-03-24 15:00:00,6622.11000000,6650.00000000,6461.01000000,6587.52000000,10629.49125100,2020-03-24 15:59:59,69584913.90436418,64676,4814.24028700,31521251.33837570
2020-03-24 16:00:00,6587.63000000,6631.57000000,6510.01000000,6596.65000000,5169.19783000,2020-03-24 16:59:59,33985149.76011300,37762,2337.82012700,15373435.40360379
2020-03-24 17:00:00,6597.79000000,6706.98000000,6588.16000000,6659.11000000,5469.17157900,2020-03-24 17:59:59,36356948.72678331,38211,2640.36733600,17556036.40855922
2020-03-24 18:00:00,6657.74000000,6659.00000000,6552.19000000,6653.17000000,5630.46763300,2020-03-24 18:59:59,37214973.27753655,37438,2564.24205400,16951325.26113785
2020-03-24 19:00:00,6654.36000000,6739.17000000,6595.00000000,6697.39000000,4605.71515700,2020-03-24 19:59:59,30677301.18653452,30495,2234.11128300,14880811.43346152
2020-03-24 20:00:00,6697.39000000,6771.90000000,6688.00000000,6734.37000000,5179.33165200,2020-03-24 20:59:59,34861470.87508566,36666,2620.15087300,17642015.52088072
2020-03-24 21:00:00,6731.88000000,6750.00000000,6610.69000000,6696.11000000,3372.65281900,2020-03-24 21:59:59,22554299.84914209,28628,1485.28246100,9937014.93947719
2020-03-24 22:00:00,6696.10000000,6792.15000000,6672.00000000,6757.78000000,3499.37282100,2020-03-24 22:59:59,23622497.80491660,29713,1766.45452700,11927507.56161009
2020-03-24 23:00:00,6758.81000000,6786.54000000,6704.18000000,6744.72000000,3219.05502400,2020-03-24 23:59:59,21724944.87151907,27100,1407.74273300,9501268.84121101
