side,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,bars_held,gross_return_pct,net_return_pct,exit_reason,signal_score
long,2022-03-04 09:00:00,2022-03-04 14:00:00,41590.0,41084.769143,41084.769143,42221.538571,6,-1.2148,-1.2948,stop,6.0874
short,2022-03-19 22:00:00,2022-03-19 22:00:00,42115.73,41776.410714,42387.185429,41776.410714,1,0.8057,0.7257,target,5.5067
short,2022-03-28 16:00:00,2022-03-28 18:00:00,47422.51,47801.853143,47801.853143,46948.331071,3,-0.7999,-0.8799,stop,5.5899
long,2022-04-06 19:00:00,2022-04-06 23:00:00,43837.64,43252.902286,43252.902286,44568.562143,5,-1.3339,-1.4139,stop,6.7016
long,2022-04-08 21:00:00,2022-04-08 22:00:00,42798.75,42263.228571,42263.228571,43468.151786,2,-1.2513,-1.3313,stop,5.5523
short,2022-04-10 21:00:00,2022-04-10 21:00:00,43101.23,42776.197143,43361.256286,42776.197143,1,0.7541,0.6741,target,4.8827
long,2022-04-23 05:00:00,2022-04-23 16:00:00,39533.62,39967.0975,39186.838,39967.0975,12,1.0965,1.0165,target,5.6942
long,2022-04-25 10:00:00,2022-04-25 13:00:00,38588.2,39075.106429,38198.674857,39075.106429,4,1.2618,1.1818,target,4.8645
short,2022-04-26 09:00:00,2022-04-26 13:00:00,40511.93,40091.101786,40848.592571,40091.101786,5,1.0388,0.9588,target,5.7682
long,2022-04-30 19:00:00,2022-04-30 23:00:00,38345.82,38131.237714,38131.237714,38614.047857,5,-0.5596,-0.6396,stop,4.7268
short,2022-05-02 07:00:00,2022-05-02 13:00:00,38926.11,38411.967857,39337.423714,38411.967857,7,1.3208,1.2408,target,5.2518
long,2022-05-03 22:00:00,2022-05-04 06:00:00,37795.59,38204.380714,37468.557429,38204.380714,9,1.0816,1.0016,target,5.794
long,2022-05-09 09:00:00,2022-05-09 10:00:00,33671.42,33227.952286,33227.952286,34225.754643,2,-1.317,-1.397,stop,5.7966
short,2022-05-13 15:00:00,2022-05-13 16:00:00,30692.08,29964.4525,31274.182,29964.4525,2,2.3707,2.2907,target,5.7275
short,2022-05-23 12:00:00,2022-05-23 14:00:00,30397.12,30053.051071,30672.375143,30053.051071,3,1.1319,1.0519,target,4.9874
short,2022-05-23 13:00:00,2022-05-23 14:00:00,30385.01,30061.814643,30643.566286,30061.814643,2,1.0637,0.9837,target,5.7095
long,2022-05-27 03:00:00,2022-05-27 14:00:00,28988.94,28787.42,28576.943143,29503.936071,12,-0.6952,-0.7752,time,5.5013
short,2022-05-29 15:00:00,2022-05-29 19:00:00,29298.95,29099.226071,29458.729143,29099.226071,5,0.6817,0.6017,target,4.9507
short,2022-05-30 20:00:00,2022-05-30 20:00:00,30643.1,30943.837143,30943.837143,30267.178571,1,-0.9814,-1.0614,stop,6.0145
long,2022-06-03 16:00:00,2022-06-04 03:00:00,29506.25,29560.12,29197.568857,29892.101429,12,0.1826,0.1026,time,5.9007
long,2022-06-11 10:00:00,2022-06-11 11:00:00,29073.02,28845.388571,28845.388571,29357.559286,2,-0.783,-0.863,stop,6.0703
long,2022-06-11 17:00:00,2022-06-12 02:00:00,28470.79,28124.258286,28124.258286,28903.954643,10,-1.2171,-1.2971,stop,6.2666
long,2022-06-15 07:00:00,2022-06-15 07:00:00,21336.01,20770.251143,20770.251143,22043.208571,1,-2.6517,-2.7317,stop,5.7258
long,2022-06-16 13:00:00,2022-06-16 20:00:00,21144.8,20676.916571,20676.916571,21729.654286,8,-2.2128,-2.2928,stop,4.5838
short,2022-06-20 16:00:00,2022-06-20 17:00:00,20824.74,20200.02,21324.516,20200.02,2,2.9999,2.9199,target,5.704
short,2022-06-24 14:00:00,2022-06-24 16:00:00,21199.98,20811.902143,21510.442286,20811.902143,3,1.8306,1.7506,target,5.7108
long,2022-06-27 19:00:00,2022-06-28 01:00:00,20821.05,20584.259143,20584.259143,21117.038571,7,-1.1373,-1.2173,stop,5.9385
long,2022-06-29 12:00:00,2022-06-29 20:00:00,20104.81,20408.899643,19861.538286,20408.899643,9,1.5125,1.4325,target,5.8928
long,2022-06-29 14:00:00,2022-06-29 20:00:00,20083.99,20399.684286,19831.434571,20399.684286,7,1.5719,1.4919,target,5.3291
long,2022-07-10 20:00:00,2022-07-10 22:00:00,20921.4,20713.311429,20713.311429,21181.510714,3,-0.9946,-1.0746,stop,4.9801
long,2022-07-13 14:00:00,2022-07-13 14:00:00,19294.0,19672.234643,18991.412286,19672.234643,1,1.9604,1.8804,target,5.6758
short,2022-07-19 01:00:00,2022-07-19 06:00:00,22342.67,21683.57,22869.95,21683.57,6,2.95,2.87,target,6.0028
short,2022-07-19 20:00:00,2022-07-20 07:00:00,23399.88,23853.576857,23853.576857,22832.758929,12,-1.9389,-2.0189,stop,6.1
short,2022-07-20 14:00:00,2022-07-20 14:00:00,23781.35,24171.866,24171.866,23293.205,1,-1.6421,-1.7221,stop,5.9935
long,2022-07-25 16:00:00,2022-07-25 19:00:00,21893.94,21667.652571,21667.652571,22176.799286,4,-1.0336,-1.1136,stop,5.7746
long,2022-07-25 20:00:00,2022-07-25 20:00:00,21892.66,22173.753571,21667.785143,22173.753571,1,1.284,1.204,target,5.9293
long,2022-07-26 04:00:00,2022-07-26 13:00:00,21141.53,20805.916571,20805.916571,21561.046786,10,-1.5875,-1.6675,stop,6.1405
long,2022-07-26 20:00:00,2022-07-26 23:00:00,20911.55,21177.602857,20698.707714,21177.602857,4,1.2723,1.1923,target,5.7603
short,2022-07-29 06:00:00,2022-07-29 06:00:00,23987.47,24288.394,24288.394,23611.315,1,-1.2545,-1.3345,stop,5.7389
short,2022-07-29 07:00:00,2022-07-29 11:00:00,23940.35,23536.301429,24263.588857,23536.301429,5,1.6877,1.6077,target,5.7766
long,2022-08-02 05:00:00,2022-08-02 16:00:00,22860.83,23192.816429,22595.240857,23192.816429,12,1.4522,1.3722,target,5.5978
long,2022-08-02 08:00:00,2022-08-02 09:00:00,22889.62,22656.121429,22656.121429,23181.493214,2,-1.0201,-1.1001,stop,5.6612
long,2022-08-10 03:00:00,2022-08-10 11:00:00,22913.53,23181.5125,22699.144,23181.5125,9,1.1695,1.0895,target,5.822
short,2022-08-11 08:00:00,2022-08-11 12:00:00,24431.88,24758.547429,24758.547429,24023.545714,5,-1.3371,-1.4171,stop,5.4439
short,2022-08-15 06:00:00,2022-08-15 06:00:00,24817.62,24499.696071,25071.959143,24499.696071,1,1.281,1.201,target,5.7968
long,2022-08-15 09:00:00,2022-08-15 20:00:00,24042.7,24066.82,23732.482,24430.4725,12,0.1003,0.0203,time,5.8797
short,2022-08-30 07:00:00,2022-08-30 07:00:00,20396.01,20561.740286,20561.740286,20188.847143,1,-0.8126,-0.8926,stop,4.7071
short,2022-08-30 09:00:00,2022-08-30 14:00:00,20401.7,20194.299286,20567.620571,20194.299286,6,1.0166,0.9366,target,5.5207
short,2022-08-30 11:00:00,2022-08-30 14:00:00,20395.22,20188.168571,20560.861143,20188.168571,4,1.0152,0.9352,target,5.742
short,2022-09-09 18:00:00,2022-09-09 23:00:00,21245.55,21595.410857,21595.410857,20808.223929,6,-1.6467,-1.7267,stop,6.4118
short,2022-09-12 21:00:00,2022-09-13 02:00:00,22402.97,22056.872857,22679.847714,22056.872857,6,1.5449,1.4649,target,5.3178
long,2022-09-14 13:00:00,2022-09-14 14:00:00,20309.08,20107.028286,20107.028286,20561.644643,2,-0.9949,-1.0749,stop,5.5644
long,2022-09-14 14:00:00,2022-09-14 17:00:00,20310.64,20103.323714,20103.323714,20569.785357,4,-1.0207,-1.1007,stop,5.955
long,2022-09-26 00:00:00,2022-09-26 08:00:00,18809.13,19033.824643,18629.374286,19033.824643,9,1.1946,1.1146,target,5.9228
long,2022-09-28 06:00:00,2022-09-28 14:00:00,18822.61,19229.895357,18496.781714,19229.895357,9,2.1638,2.0838,target,5.1469
long,2022-10-02 14:00:00,2022-10-02 19:00:00,19161.64,19301.982143,19049.366286,19301.982143,6,0.7324,0.6524,target,5.6564
short,2022-10-04 01:00:00,2022-10-04 06:00:00,19562.41,19745.066286,19745.066286,19334.089643,6,-0.9337,-1.0137,stop,4.753
long,2022-10-11 03:00:00,2022-10-11 12:00:00,19056.03,19257.340714,18894.981429,19257.340714,10,1.0564,0.9764,target,5.6507
long,2022-10-16 00:00:00,2022-10-16 01:00:00,19068.4,19158.4825,18996.334,19158.4825,2,0.4724,0.3924,target,6.0926
short,2022-10-17 23:00:00,2022-10-18 06:00:00,19514.23,19659.898857,19659.898857,19332.143929,8,-0.7465,-0.8265,stop,5.7111
short,2022-10-26 12:00:00,2022-10-26 13:00:00,20606.86,20352.67,20810.212,20352.67,2,1.2335,1.1535,target,5.1998
short,2022-10-26 17:00:00,2022-10-27 04:00:00,20762.32,20801.1,21014.954286,20446.527143,12,-0.1868,-0.2668,time,5.6856
short,2022-10-27 00:00:00,2022-10-27 10:00:00,20771.61,20471.869286,21011.402571,20471.869286,11,1.443,1.363,target,5.28
long,2022-11-08 16:00:00,2022-11-08 16:00:00,19522.0,19906.617143,19214.306286,19906.617143,1,1.9702,1.8902,target,5.6738
long,2022-11-09 15:00:00,2022-11-09 15:00:00,17649.62,17230.460857,17230.460857,18173.568929,1,-2.3749,-2.4549,stop,5.9442
long,2022-11-10 00:00:00,2022-11-10 05:00:00,15922.68,16731.365357,15275.731714,16731.365357,6,5.0788,4.9988,target,6.2514
short,2022-12-01 01:00:00,2022-12-01 12:00:00,17161.55,17136.27,17311.847429,16973.678214,12,0.1473,0.0673,time,6.2433
short,2022-12-09 11:00:00,2022-12-09 12:00:00,17216.21,17277.686857,17277.686857,17139.363929,2,-0.3571,-0.4371,stop,5.0152
short,2022-12-14 12:00:00,2022-12-14 12:00:00,17824.93,17897.731429,17897.731429,17733.928214,1,-0.4084,-0.4884,stop,5.8786
long,2022-12-15 19:00:00,2022-12-15 22:00:00,17401.02,17289.563143,17289.563143,17540.341071,4,-0.6405,-0.7205,stop,6.0473
long,2022-12-20 01:00:00,2022-12-20 02:00:00,16461.81,16612.982143,16340.872286,16612.982143,2,0.9183,0.8383,target,5.4832
short,2022-12-26 05:00:00,2022-12-26 15:00:00,16877.15,16808.708214,16931.903429,16808.708214,11,0.4055,0.3255,target,5.0806
short,2023-01-02 07:00:00,2023-01-02 07:00:00,16641.1,16688.928571,16688.928571,16581.314286,1,-0.2874,-0.3674,stop,5.2604
short,2023-01-09 14:00:00,2023-01-09 15:00:00,17227.3,17301.041714,17301.041714,17135.122857,2,-0.4281,-0.5081,stop,5.7145
short,2023-01-11 23:00:00,2023-01-11 23:00:00,17556.41,17636.107143,17636.107143,17456.788571,1,-0.4539,-0.5339,stop,6.0338
short,2023-01-14 15:00:00,2023-01-15 02:00:00,20832.6,20672.91,21178.182857,20400.621429,12,0.7665,0.6865,time,5.9031
short,2023-01-15 00:00:00,2023-01-15 03:00:00,20952.76,20606.932857,21229.421714,20606.932857,4,1.6505,1.5705,target,5.6327
short,2023-01-16 07:00:00,2023-01-16 08:00:00,21149.8,20872.857143,21371.354286,20872.857143,2,1.3094,1.2294,target,5.3346
short,2023-01-30 00:00:00,2023-01-30 09:00:00,23743.37,23450.258214,23977.859429,23450.258214,10,1.2345,1.1545,target,5.7996
short,2023-02-08 02:00:00,2023-02-08 13:00:00,23287.66,23114.88,23512.754286,23006.292143,12,0.7419,0.6619,time,5.6114
short,2023-02-15 17:00:00,2023-02-15 18:00:00,22763.1,22940.015143,22940.015143,22541.956071,2,-0.7772,-0.8572,stop,6.1511
long,2023-02-20 02:00:00,2023-02-20 09:00:00,24236.97,24607.339286,23940.674571,24607.339286,8,1.5281,1.4481,target,6.0671
short,2023-02-20 16:00:00,2023-02-20 16:00:00,24942.87,24624.376071,25197.665143,24624.376071,1,1.2769,1.1969,target,5.9778
long,2023-02-24 20:00:00,2023-02-25 07:00:00,23182.27,23117.16,22920.071714,23510.017857,12,-0.2809,-0.3609,time,6.2897
long,2023-02-25 13:00:00,2023-02-25 20:00:00,23017.47,22888.791429,22888.791429,23178.318214,8,-0.559,-0.639,stop,5.8611
long,2023-02-25 20:00:00,2023-02-25 20:00:00,22983.78,22874.125714,22874.125714,23120.847857,1,-0.4771,-0.5571,stop,5.8576
long,2023-02-25 22:00:00,2023-02-25 22:00:00,22933.68,23099.619643,22800.928286,23099.619643,1,0.7236,0.6436,target,5.8971
long,2023-03-07 23:00:00,2023-03-08 05:00:00,22105.65,21911.448,21911.448,22348.4025,7,-0.8785,-0.9585,stop,4.9767
long,2023-03-09 11:00:00,2023-03-09 16:00:00,21646.98,21493.197429,21493.197429,21839.208214,6,-0.7104,-0.7904,stop,6.0492
long,2023-03-09 12:00:00,2023-03-09 16:00:00,21669.38,21528.657714,21528.657714,21845.282857,5,-0.6494,-0.7294,stop,4.8162
short,2023-03-14 06:00:00,2023-03-14 11:00:00,24317.8,24664.538286,24664.538286,23884.377143,6,-1.4259,-1.5059,stop,6.1729
short,2023-03-20 10:00:00,2023-03-20 16:00:00,28198.05,27606.588214,28671.219429,27606.588214,7,2.0975,2.0175,target,4.9214
long,2023-03-28 06:00:00,2023-03-28 10:00:00,26974.63,26725.192857,26725.192857,27286.426429,5,-0.9247,-1.0047,stop,5.4818
short,2023-03-29 06:00:00,2023-03-29 06:00:00,27544.14,27789.806571,27789.806571,27237.056786,1,-0.8919,-0.9719,stop,5.6453
short,2023-04-11 03:00:00,2023-04-11 14:00:00,30083.01,30060.39,30474.014571,29594.254286,12,0.0752,-0.0048,time,6.6199
short,2023-04-11 20:00:00,2023-04-12 00:00:00,30130.02,30345.683143,30345.683143,29860.441071,5,-0.7158,-0.7958,stop,6.0072
short,2023-04-12 02:00:00,2023-04-12 02:00:00,30170.8,29885.922143,30398.702286,29885.922143,1,0.9442,0.8642,target,4.5791
long,2023-04-18 02:00:00,2023-04-18 06:00:00,29373.53,29597.263571,29194.543143,29597.263571,5,0.7617,0.6817,target,6.1467
long,2023-04-20 02:00:00,2023-04-20 03:00:00,28934.07,28653.792,28653.792,29284.4175,2,-0.9687,-1.0487,stop,5.7516
long,2023-04-20 04:00:00,2023-04-20 12:00:00,28862.51,28556.579429,28556.579429,29244.923214,9,-1.06,-1.14,stop,5.1106
long,2023-04-21 12:00:00,2023-04-21 17:00:00,28066.22,27838.52,27838.52,28350.845,6,-0.8113,-0.8913,stop,4.6768
long,2023-04-22 11:00:00,2023-04-22 14:00:00,27250.05,27427.858929,27107.802857,27427.858929,4,0.6525,0.5725,target,5.7636
long,2023-05-01 15:00:00,2023-05-01 15:00:00,28473.31,28202.014857,28202.014857,28812.428929,1,-0.9528,-1.0328,stop,5.9563
long,2023-05-08 15:00:00,2023-05-08 17:00:00,27970.53,27678.598286,27678.598286,28335.444643,3,-1.0437,-1.1237,stop,5.0499
long,2023-05-16 21:00:00,2023-05-17 01:00:00,26951.41,27172.604286,26774.454571,27172.604286,5,0.8207,0.7407,target,5.0605
long,2023-05-24 18:00:00,2023-05-25 01:00:00,26285.01,26089.667143,26089.667143,26529.188571,8,-0.7432,-0.8232,stop,5.4103
short,2023-05-28 12:00:00,2023-05-28 16:00:00,27153.76,27282.829429,27282.829429,26992.423214,5,-0.4753,-0.5553,stop,5.9419
long,2023-06-05 14:00:00,2023-06-05 15:00:00,26728.63,26590.850286,26590.850286,26900.854643,2,-0.5155,-0.5955,stop,5.0304
long,2023-06-15 12:00:00,2023-06-15 18:00:00,25014.97,25211.299643,24857.906286,25211.299643,7,0.7848,0.7048,target,4.9873
short,2023-06-20 02:00:00,2023-06-20 13:00:00,26902.32,26812.01,27152.116286,26590.074643,12,0.3357,0.2557,time,6.1306
short,2023-06-21 11:00:00,2023-06-21 12:00:00,28834.92,29109.439714,29109.439714,28491.770357,2,-0.952,-1.032,stop,6.1908
short,2023-06-21 13:00:00,2023-06-21 13:00:00,28893.74,29176.563714,29176.563714,28540.210357,1,-0.9788,-1.0588,stop,6.1389
short,2023-06-29 14:00:00,2023-06-29 20:00:00,30564.0,30330.4725,30750.822,30330.4725,7,0.7641,0.6841,target,6.0353
long,2023-07-07 01:00:00,2023-07-07 12:00:00,30052.59,30203.98,29694.934286,30499.659643,12,0.5038,0.4238,time,4.7961
long,2023-07-15 16:00:00,2023-07-16 02:00:00,30303.4,30232.948857,30232.948857,30391.463929,11,-0.2325,-0.3125,stop,5.0118
long,2023-07-24 16:00:00,2023-07-25 03:00:00,29093.78,29111.0,28872.042286,29370.952143,12,0.0592,-0.0208,time,6.4589
long,2023-07-28 09:00:00,2023-07-28 12:00:00,29152.0,29252.227857,29071.817714,29252.227857,4,0.3438,0.2638,target,4.9778
short,2023-08-08 22:00:00,2023-08-09 09:00:00,29854.97,29781.78,30078.665429,29575.350714,12,0.2452,0.1652,time,6.1094
long,2023-08-18 18:00:00,2023-08-19 05:00:00,26012.01,25884.49,25733.205429,26360.515714,12,-0.4902,-0.5702,time,6.3441
long,2023-08-31 22:00:00,2023-09-01 09:00:00,26024.57,26033.97,25713.494,26413.415,12,0.0361,-0.0439,time,6.8005
long,2023-09-05 04:00:00,2023-09-05 15:00:00,25692.45,25864.032857,25555.183714,25864.032857,12,0.6678,0.5878,target,5.8523
long,2023-09-10 17:00:00,2023-09-10 17:00:00,25791.16,25721.271143,25721.271143,25878.521071,1,-0.271,-0.351,stop,6.025
long,2023-09-11 18:00:00,2023-09-11 19:00:00,25223.92,25025.412571,25025.412571,25472.054286,2,-0.787,-0.867,stop,5.9084
short,2023-09-12 17:00:00,2023-09-13 04:00:00,26109.32,25926.36,26429.493714,25709.102857,12,0.7007,0.6207,time,6.0852
short,2023-09-14 19:00:00,2023-09-15 06:00:00,26581.01,26576.02,26771.522,26342.87,12,0.0188,-0.0612,time,5.676
long,2023-09-25 13:00:00,2023-09-25 16:00:00,26103.58,26302.751071,25944.243143,26302.751071,4,0.763,0.683,target,5.961
short,2023-10-01 12:00:00,2023-10-01 14:00:00,27187.71,27099.008571,27258.671143,27099.008571,3,0.3263,0.2463,target,5.13
long,2023-10-10 17:00:00,2023-10-10 18:00:00,27432.74,27311.290571,27311.290571,27584.551786,2,-0.4427,-0.5227,stop,6.0074
long,2023-10-12 19:00:00,2023-10-13 00:00:00,26658.07,26841.727857,26511.143714,26841.727857,6,0.6889,0.6089,target,5.6737
short,2023-10-15 23:00:00,2023-10-16 01:00:00,27102.2,27213.929429,27213.929429,26962.538214,3,-0.4123,-0.4923,stop,5.4198
short,2023-10-16 03:00:00,2023-10-16 05:00:00,27191.28,27332.006571,27332.006571,27015.371786,3,-0.5175,-0.5975,stop,5.9135
short,2023-10-16 21:00:00,2023-10-17 08:00:00,28407.39,28437.35,28843.524,27862.2225,12,-0.1055,-0.1855,time,5.9833
short,2023-10-17 16:00:00,2023-10-18 03:00:00,28461.72,28514.42,28669.322571,28202.216786,12,-0.1852,-0.2652,time,5.7373
short,2023-10-19 17:00:00,2023-10-19 20:00:00,28620.01,28786.185143,28786.185143,28412.291071,4,-0.5806,-0.6606,stop,6.15
short,2023-10-19 21:00:00,2023-10-20 02:00:00,28715.39,28921.930571,28921.930571,28457.214286,6,-0.7193,-0.7993,stop,5.8105
short,2023-10-20 12:00:00,2023-10-20 12:00:00,29839.99,29459.718571,30144.207143,29459.718571,1,1.2744,1.1944,target,6.5413
short,2023-10-22 07:00:00,2023-10-22 07:00:00,30078.5,29801.186429,30300.350857,29801.186429,1,0.922,0.842,target,5.604
short,2023-10-23 07:00:00,2023-10-23 15:00:00,30671.65,30964.038571,30964.038571,30306.164286,9,-0.9533,-1.0333,stop,5.6617
long,2023-11-03 11:00:00,2023-11-03 14:00:00,34279.35,34631.389286,33997.718571,34631.389286,4,1.027,0.947,target,5.8829
short,2023-11-08 22:00:00,2023-11-08 22:00:00,35579.89,35837.809429,35837.809429,35257.490714,1,-0.7249,-0.8049,stop,6.0261
short,2023-11-11 00:00:00,2023-11-11 11:00:00,37301.63,36988.52,37637.557143,36881.721071,12,0.8394,0.7594,time,5.5127
long,2023-11-27 08:00:00,2023-11-27 10:00:00,37283.2,37059.330571,37059.330571,37563.036786,3,-0.6005,-0.6805,stop,5.7695
short,2023-12-01 19:00:00,2023-12-02 06:00:00,38703.69,38774.95,38979.047143,38359.493571,12,-0.1841,-0.2641,time,4.8844
short,2023-12-04 23:00:00,2023-12-05 10:00:00,41950.6,41617.89,42420.389714,41363.362857,12,0.7931,0.7131,time,5.8686
short,2023-12-06 15:00:00,2023-12-07 02:00:00,44050.01,43970.99,44462.818571,43533.999286,12,0.1794,0.0994,time,5.8761
long,2023-12-11 07:00:00,2023-12-11 16:00:00,42130.01,41557.203714,41557.203714,42846.017857,10,-1.3596,-1.4396,stop,6.3546
long,2023-12-17 09:00:00,2023-12-17 14:00:00,41894.31,41646.469714,41646.469714,42204.110357,6,-0.5916,-0.6716,stop,5.8645
short,2023-12-25 16:00:00,2023-12-26 03:00:00,43618.01,43451.46,43850.818571,43326.999286,12,0.3818,0.3018,time,4.7811
short,2023-12-27 23:00:00,2023-12-28 00:00:00,43323.81,43689.917143,43689.917143,42866.176071,2,-0.845,-0.925,stop,5.8578
short,2024-01-04 23:00:00,2024-01-05 01:00:00,44318.01,43642.881429,44858.112857,43642.881429,3,1.5234,1.4434,target,5.8164
short,2024-01-08 15:00:00,2024-01-08 15:00:00,44783.9,45283.670857,45283.670857,44159.186429,1,-1.116,-1.196,stop,4.9343
long,2024-01-22 16:00:00,2024-01-22 18:00:00,40772.0,40344.914857,40344.914857,41305.856429,3,-1.0475,-1.1275,stop,6.1088
short,2024-02-08 13:00:00,2024-02-08 13:00:00,44689.21,44925.052,44925.052,44394.4075,1,-0.5277,-0.6077,stop,5.8302
short,2024-02-08 20:00:00,2024-02-09 02:00:00,45284.13,45621.294857,45621.294857,44862.673929,7,-0.7446,-0.8246,stop,5.8861
short,2024-02-09 19:00:00,2024-02-10 06:00:00,47602.0,47349.99,48152.226571,46914.216786,12,0.5294,0.4494,time,6.5626
short,2024-02-19 12:00:00,2024-02-19 16:00:00,52336.22,51930.588929,52660.724857,51930.588929,5,0.775,0.695,target,5.5263
short,2024-02-24 23:00:00,2024-02-25 02:00:00,51556.6,51746.205143,51746.205143,51319.593571,4,-0.3678,-0.4478,stop,5.6379
short,2024-02-25 03:00:00,2024-02-25 14:00:00,51602.06,51741.22,51831.494857,51315.266429,12,-0.2697,-0.3497,time,6.0601
short,2024-02-27 16:00:00,2024-02-27 19:00:00,56745.66,57536.728286,57536.728286,55756.824643,4,-1.3941,-1.4741,stop,5.3415
short,2024-02-28 18:00:00,2024-02-28 18:00:00,61358.59,59611.583929,62756.194857,59611.583929,1,2.8472,2.7672,target,5.7492
short,2024-02-29 15:00:00,2024-02-29 16:00:00,62902.78,61704.922857,63861.065714,61704.922857,2,1.9043,1.8243,target,5.9022
short,2024-03-07 20:00:00,2024-03-08 07:00:00,67498.03,67223.02,68245.156857,66564.121429,12,0.4074,0.3274,time,5.5946
short,2024-03-11 12:00:00,2024-03-11 15:00:00,71487.21,72447.357429,72447.357429,70287.025714,4,-1.3431,-1.4231,stop,6.3744
short,2024-03-11 23:00:00,2024-03-12 03:00:00,72441.1,71443.249643,73239.380286,71443.249643,5,1.3775,1.2975,target,5.6988
long,2024-03-15 10:00:00,2024-03-15 18:00:00,67799.31,70003.351071,66036.077143,70003.351071,9,3.2508,3.1708,target,5.8157
short,2024-03-26 08:00:00,2024-03-26 09:00:00,70486.38,71205.593143,71205.593143,69587.363571,2,-1.0204,-1.1004,stop,5.9623
short,2024-03-31 15:00:00,2024-03-31 18:00:00,70535.48,70807.865429,70807.865429,70194.998214,4,-0.3862,-0.4662,stop,5.35
long,2024-04-01 18:00:00,2024-04-01 19:00:00,68750.0,69653.496071,68027.203143,69653.496071,2,1.3142,1.2342,target,5.3614
short,2024-04-04 20:00:00,2024-04-04 20:00:00,68500.0,67631.923214,69194.461429,67631.923214,1,1.2673,1.1873,target,6.3081
short,2024-04-21 04:00:00,2024-04-21 15:00:00,65170.01,65043.69,65707.153143,64498.581071,12,0.1938,0.1138,time,5.861
long,2024-04-24 21:00:00,2024-04-25 08:00:00,64110.01,63948.78,63444.746286,64941.589643,12,-0.2515,-0.3315,time,6.3958
long,2024-04-25 10:00:00,2024-04-25 10:00:00,63966.03,63427.846286,63427.846286,64638.759643,1,-0.8414,-0.9214,stop,5.6417
long,2024-04-29 08:00:00,2024-04-29 13:00:00,62399.98,61894.591429,61894.591429,63031.715714,6,-0.8099,-0.8899,stop,5.0937
short,2024-05-04 02:00:00,2024-05-04 10:00:00,62856.03,63725.492571,63725.492571,61769.201786,9,-1.3833,-1.4633,stop,6.0267
short,2024-05-05 18:00:00,2024-05-05 20:00:00,64218.0,63649.563214,64672.749429,63649.563214,3,0.8852,0.8052,target,4.8225
short,2024-05-09 22:00:00,2024-05-09 22:00:00,62543.34,63154.778571,63154.778571,61779.041786,1,-0.9776,-1.0576,stop,5.6018
short,2024-05-10 08:00:00,2024-05-10 14:00:00,63078.01,62506.87,63534.922,62506.87,7,0.9055,0.8255,target,6.057
long,2024-05-11 13:00:00,2024-05-11 15:00:00,60710.01,61049.686071,60438.269143,61049.686071,3,0.5595,0.4795,target,4.7299
long,2024-05-19 22:00:00,2024-05-20 04:00:00,66280.0,66865.799286,65811.360571,66865.799286,7,0.8838,0.8038,target,4.7033
long,2024-05-23 21:00:00,2024-05-24 06:00:00,67802.89,66941.379143,66941.379143,68879.778571,10,-1.2706,-1.3506,stop,5.3404
long,2024-05-24 09:00:00,2024-05-24 15:00:00,67190.15,68103.939286,66459.118571,68103.939286,7,1.36,1.28,target,5.5943
long,2024-05-29 17:00:00,2024-05-30 02:00:00,67555.18,68143.387857,67084.613714,68143.387857,10,0.8707,0.7907,target,5.0827
short,2024-06-03 04:00:00,2024-06-03 06:00:00,68382.8,68780.234,68780.234,67886.0075,3,-0.5812,-0.6612,stop,5.5938
long,2024-06-08 14:00:00,2024-06-09 00:00:00,69430.01,69232.370857,69232.370857,69677.058929,11,-0.2847,-0.3647,stop,5.566
long,2024-06-09 02:00:00,2024-06-09 03:00:00,69285.01,69137.952571,69137.952571,69468.831786,2,-0.2122,-0.2922,stop,5.5283
long,2024-06-18 19:00:00,2024-06-18 19:00:00,64678.0,64128.444571,64128.444571,65364.944286,1,-0.8497,-0.9297,stop,5.7213
long,2024-06-21 13:00:00,2024-06-21 20:00:00,63827.39,64440.386429,63336.992857,64440.386429,8,0.9604,0.8804,target,5.973
long,2024-06-24 19:00:00,2024-06-24 19:00:00,60412.01,59539.308286,59539.308286,61502.887143,1,-1.4446,-1.5246,stop,6.2583
long,2024-07-03 10:00:00,2024-07-03 10:00:00,60606.02,60200.279429,60200.279429,61113.195714,1,-0.6695,-0.7495,stop,5.5972
long,2024-07-04 14:00:00,2024-07-04 19:00:00,57420.02,58528.449286,56533.276571,58528.449286,6,1.9304,1.8504,target,6.4702
long,2024-07-04 15:00:00,2024-07-04 19:00:00,57450.25,58603.458571,56527.683143,58603.458571,5,2.0073,1.9273,target,6.0499
short,2024-07-06 22:00:00,2024-07-06 23:00:00,57868.01,58320.943143,58320.943143,57301.843571,2,-0.7827,-0.8627,stop,5.683
short,2024-07-15 00:00:00,2024-07-15 00:00:00,60797.91,61321.319143,61321.319143,60143.648571,1,-0.8609,-0.9409,stop,5.7963
short,2024-07-15 20:00:00,2024-07-15 22:00:00,63342.0,63911.389714,63911.389714,62630.262857,3,-0.8989,-0.9789,stop,5.8307
short,2024-07-17 03:00:00,2024-07-17 11:00:00,65612.85,64623.353571,66404.447143,64623.353571,9,1.5081,1.4281,target,5.7016
long,2024-07-18 20:00:00,2024-07-19 03:00:00,63555.0,64231.455,63013.836,64231.455,8,1.0644,0.9844,target,5.6542
